   Step          Temp          Press          Volume        Density         TotEng         PotEng         KinEng    
   3336000   2979.4927     -463.36663      232391.7       0.85225235    -209406.9      -211492         2085.092     
   3337000   2966.7578     -48.544232      232539.7       0.85170993    -209408.46     -211484.64      2076.1799    
   3338000   2947.1424      408.48462      232625.83      0.8513946     -209409.76     -211472.21      2062.4527    
   3339000   2942.5641      2503.3958      232592.28      0.85151743    -209410.96     -211470.2       2059.2488    
   3340000   2948.4988      368.18774      232495.29      0.85187263    -209411.93     -211475.33      2063.402     
   3341000   2924.3165     -1611.3735      232404.43      0.85220568    -209412.85     -211459.33      2046.4788    
   3342000   2979.1551      2644.5309      232233.57      0.85283267    -209413.61     -211498.47      2084.8557    
   3343000   2914.1522     -355.23979      231930.68      0.85394643    -209414.07     -211453.44      2039.3657    
   3344000   3000.1029      112.39334      231635.89      0.8550332     -209414.32     -211513.83      2099.5153    
   3345000   2949.574      -1370.9538      231385.42      0.85595875    -209414.41     -211478.57      2064.1544    
   3346000   2912.6737      1505.0714      231084.06      0.85707502    -209414.14     -211452.47      2038.3311    
   3347000   2957.4774     -3155.8448      230802.4       0.85812096    -209413.91     -211483.6       2069.6854    
   3348000   2996.4324     -1738.1835      230522.36      0.85916341    -209413.39     -211510.34      2096.9466    
   3349000   2946.0861      172.43098      230311.93      0.8599484     -209412.62     -211474.33      2061.7135    
   3350000   2934.2634     -1363.8289      230183.08      0.86042978    -209411.63     -211465.07      2053.4399    
   3351000   2952.1938      1438.6648      230075.93      0.86083048    -209410.62     -211476.61      2065.9878    
   3352000   2965.3749      962.82368      230023.88      0.86102528    -209409.29     -211484.5       2075.2122    
   3353000   2955.574      -1266.404       230068.1       0.86085979    -209407.96     -211476.31      2068.3533    
   3354000   2939.1045      2580.1852      230122.72      0.86065548    -209406.47     -211463.3       2056.8277    
   3355000   2958.0619      742.56755      230203.68      0.86035276    -209404.84     -211474.93      2070.0944    
   3356000   2918.5785     -1484.4854      230354.91      0.85978795    -209402.92     -211445.39      2042.4633    
   3357000   2977.9394     -1173.6863      230520.33      0.85917099    -209401.07     -211485.08      2084.005     
   3358000   2943.1118     -748.62213      230683.16      0.85856452    -209398.96     -211458.59      2059.6321    
   3359000   3018.1685      914.97945      230847.88      0.85795189    -209396.79     -211508.95      2112.1579    
   3360000   2955.8915     -1269.0665      231036.68      0.85725078    -209394.23     -211462.81      2068.5755    
   3361000   2985.943      -3234.9238      231199.74      0.85664618    -209391.69     -211481.3       2089.606     
   3362000   2960.9623     -1541.3112      231319.17      0.85620391    -209389.08     -211461.21      2072.1241    
   3363000   2948.5911     -1674.4959      231393.23      0.85592987    -209386.35     -211449.82      2063.4666    
   3364000   2953.2944     -1490.2051      231403.61      0.85589149    -209383.56     -211450.31      2066.758     
   3365000   2916.9512      60.626292      231378.24      0.85598531    -209380.68     -211422         2041.3245    
   3366000   2949.4127     -1820.8363      231305.67      0.85625389    -209377.68     -211441.72      2064.0416    
   3367000   2965.8013     -123.7556       231165.65      0.85677253    -209374.59     -211450.1       2075.5106    
   3368000   2962.8723      2795.5049      230993.59      0.85741072    -209371.45     -211444.91      2073.4608    
   3369000   2972.4853     -1833.951       230840.99      0.8579775     -209368.14     -211448.33      2080.1881    
   3370000   2965.6989     -402.95294      230675.15      0.85859433    -209364.78     -211440.22      2075.4389    
   3371000   3010.9729      567.90251      230500.58      0.85924459    -209361.42     -211468.54      2107.1223    
   3372000   2996.0119      625.91596      230295.09      0.86001129    -209357.97     -211454.62      2096.6523    
   3373000   2961.9573     -495.31765      230095.5       0.86075726    -209354.39     -211427.21      2072.8204    
   3374000   3019.8057      2202.5971      229878.93      0.86156819    -209350.9      -211464.2       2113.3036    
   3375000   2987.1132      826.65039      229699.55      0.86224101    -209347.09     -211437.52      2090.4249    
   3376000   2934.5317     -140.69124      229576.73      0.86270231    -209343.37     -211396.99      2053.6276    
   3377000   3023.135       1557.8895      229500.87      0.86298747    -209339.89     -211455.53      2115.6335    
   3378000   3008.4252      262.31106      229450.87      0.86317552    -209336.19     -211441.53      2105.3394    
   3379000   2956.7055     -597.42045      229469.49      0.86310548    -209332.46     -211401.61      2069.1451    
   3380000   2981.3483     -2398.2428      229580.15      0.86268945    -209328.83     -211415.22      2086.3905    
   3381000   3002.6598     -661.02166      229787.5       0.861911      -209325.25     -211426.55      2101.3047    
   3382000   2992.9888     -314.61937      230034         0.86098741    -209321.88     -211416.42      2094.5367    
   3383000   3008.8766      350.0377       230357.28      0.85977909    -209318.38     -211424.03      2105.6553    
   3384000   2977.8328     -44.047439      230759.56      0.85828027    -209314.78     -211398.71      2083.9304    
   3385000   2979.4038      976.08928      231169.22      0.85675928    -209311.32     -211396.35      2085.0297    
   3386000   2988.9689     -3434.2325      231548.37      0.8553564     -209307.79     -211399.51      2091.7235    
   3387000   3013.2786     -1350.3476      231814.72      0.85437359    -209304.38     -211413.12      2108.7359    
   3388000   3053.9117      1072.0305      232005.39      0.85367146    -209301.1      -211438.27      2137.1715    
   3389000   3057.9879     -1275.9672      232168.24      0.85307264    -209297.98     -211438         2140.024     
   3390000   3005.7267     -1442.7185      232241.04      0.85280524    -209294.79     -211398.24      2103.4509    
   3391000   3039.1223     -59.949721      232183.25      0.85301748    -209291.88     -211418.7       2126.8216    
   3392000   3041.4869     -1857.5201      231961.9       0.85383149    -209289.23     -211417.71      2128.4764    
   3393000   3044.4974      1409.0468      231663.49      0.85493134    -209286.4      -211416.98      2130.5832    
   3394000   3010.8724      769.08534      231323.69      0.85618717    -209283.94     -211390.99      2107.052     
   3395000   3029.191       548.09621      230972.87      0.85748762    -209281.49     -211401.36      2119.8715    
   3396000   3028.4849     -526.60809      230631.96      0.85875511    -209279.09     -211398.47      2119.3774    
   3397000   3084.6507      2541.562       230344.43      0.85982708    -209276.95     -211435.64      2158.683     
   3398000   3055.6836      491.81408      230055.47      0.86090706    -209274.92     -211413.33      2138.4115    
   3399000   3001.6384      3047.5415      229781.21      0.86193459    -209272.9      -211373.49      2100.5899    
   3400000   3050.2071      1735.7307      229547.53      0.86281204    -209271.36     -211405.94      2134.5789    
   3401000   3001.8912     -986.56689      229419.44      0.86329378    -209269.72     -211370.49      2100.7668    
   3402000   3044.2928     -649.06899      229345.54      0.86357194    -209268.4      -211398.84      2130.44      
   3403000   3043.9183      2491.2848      229323.33      0.8636556     -209267.35     -211397.52      2130.1779    
   3404000   3030.3325     -565.77512      229456.07      0.86315597    -209266.3      -211386.97      2120.6704    
   3405000   3022.1122      1901.2635      229623.57      0.86252634    -209265.62     -211380.54      2114.9177    
   3406000   3061.3753      251.78         229873.46      0.8615887     -209265.12     -211407.51      2142.3946    
   3407000   3065.4872      405.95604      230143.9       0.86057627    -209264.64     -211409.91      2145.2722    
   3408000   3027.0588     -1429.3758      230415.02      0.85956365    -209264.41     -211382.78      2118.3794    
   3409000   3065.6734      1379.4838      230672.21      0.85860526    -209264.25     -211409.65      2145.4025    
   3410000   3054.573      -1745.0189      230914.37      0.85770487    -209264.39     -211402.02      2137.6342    
   3411000   3045.9979      381.9488       231171.33      0.85675147    -209264.82     -211396.46      2131.6333    
   3412000   3014.4841     -2277.6541      231431.95      0.85578665    -209265.34     -211374.92      2109.5795    
   3413000   3020.2576      1043.1497      231673.04      0.85489607    -209266.14     -211379.76      2113.6198    
   3414000   3039.0832      2500.4291      231873.62      0.85415656    -209266.93     -211393.72      2126.7942    
   3415000   2983.1804     -266.43135      232035.13      0.85356201    -209267.94     -211355.62      2087.6727    
   3416000   3066.0936      673.09945      232016.31      0.85363126    -209269.3      -211414.99      2145.6966    
   3417000   3048.4616      870.16448      231917.69      0.85399428    -209270.65     -211404         2133.3574    
   3418000   3045.4013     -1844.7876      231742.1       0.85464132    -209272.21     -211403.42      2131.2158    
   3419000   3025.4994      2854.6336      231529         0.85542795    -209273.97     -211391.26      2117.2881    
   3420000   3079.9941      577.34418      231299.75      0.85627578    -209275.83     -211431.25      2155.4243    
   3421000   3012.6361     -495.33792      231017.93      0.85732036    -209277.9      -211386.18      2108.2862    
   3422000   3059.4129     -178.63092      230684.3       0.85856027    -209279.96     -211420.98      2141.0213    
   3423000   3081.2193     -2356.5063      230395.97      0.85963473    -209282.18     -211438.46      2156.2817    
   3424000   3020.2875      1971.9471      230105.92      0.8607183     -209284.53     -211398.17      2113.6408    
   3425000   3024.2141      1442.7085      229953.66      0.86128821    -209286.93     -211403.32      2116.3887    
   3426000   2970.5118     -2075.3585      229877.34      0.86157415    -209289.64     -211368.45      2078.807     
   3427000   3042.2339      4668.3635      229820.87      0.86178588    -209292.48     -211421.48      2128.9991    
   3428000   3033.4129      1747.7295      229847.07      0.86168764    -209295.31     -211418.14      2122.8261    
   3429000   3047.8145     -394.32764      229928.54      0.8613823     -209298.37     -211431.28      2132.9045    
   3430000   3006.1735     -1598.1069      230016.56      0.86105269    -209301.4      -211405.16      2103.7636    
   3431000   3021.3159      2341.1558      230097.6       0.86074941    -209304.62     -211418.98      2114.3604    
   3432000   3050.4243      146.07955      230265.19      0.86012294    -209308.01     -211442.74      2134.7309    
   3433000   3005.2948     -15.681674      230466.89      0.85937021    -209311.22     -211414.37      2103.1487    
   3434000   3042.8361      3427.612       230723.98      0.85841263    -209314.67     -211444.09      2129.4206    
   3435000   3047.4247     -42.663121      230975.84      0.85747658    -209318.11     -211450.75      2132.6318    
   3436000   3034.5233     -194.03392      231198.43      0.85665106    -209321.51     -211445.12      2123.6032    
   3437000   2988.4365      216.61326      231370.17      0.85601519    -209324.86     -211416.21      2091.351     
   3438000   3025.1546     -63.723382      231471.6       0.85564007    -209328.47     -211445.51      2117.0468    
   3439000   2976.7266     -2203.2227      231528.48      0.85542987    -209331.95     -211415.11      2083.1562    
   3440000   3009.4517     -189.86154      231509.09      0.8555015     -209335.58     -211441.63      2106.0577    
   3441000   2961.4914     -1631.5394      231436.46      0.85576998    -209339.02     -211411.51      2072.4944    
   3442000   2972.4053      1214.4417      231222.13      0.85656323    -209342.65     -211422.78      2080.1321    
   3443000   2991.4366     -1859.56        230929.14      0.85765       -209346.24     -211439.69      2093.4505    
   3444000   3056.7488     -622.51762      230500.24      0.85924585    -209349.94     -211489.1       2139.1569    
   3445000   2998.8967     -1102.2209      229976.18      0.86120386    -209353.59     -211452.26      2098.6712    
   3446000   2978.4685      355.71278      229390.49      0.86340272    -209356.79     -211441.16      2084.3753    
   3447000   2998.0373      1552.1089      228859.88      0.86540452    -209360.15     -211458.22      2098.0697    
   3448000   2966.1859      297.59182      228395.1       0.8671656     -209363.38     -211439.16      2075.7796    
   3449000   3013.805       2000.6102      227925.65      0.86895168    -209366.54     -211475.64      2109.1042    
   3450000   2983.0215      1229.0559      227577.43      0.87028126    -209369.79     -211457.35      2087.5615    
   3451000   2955.7176      3321.5155      227367.86      0.87108344    -209372.75     -211441.2       2068.4538    
   3452000   2949.9875      305.0169       227328.02      0.87123611    -209375.9      -211440.34      2064.4438    
   3453000   2970.4467      491.30644      227493.72      0.87060151    -209379.21     -211457.97      2078.7615    
   3454000   2961.1457      1509.4169      227868.69      0.86916888    -209382.41     -211454.66      2072.2525    
   3455000   2967.8308      2418.5902      228427.35      0.8670432     -209385.53     -211462.46      2076.9308    
   3456000   2982.262       1427.3438      229113.92      0.86444497    -209388.57     -211475.6       2087.0299    
   3457000   2977.411       465.85674      229852.54      0.86166711    -209391.41     -211475.04      2083.6352    
   3458000   2939.5208     -661.908        230618.35      0.85880581    -209393.79     -211450.91      2057.1191    
   3459000   2955.3541     -107.89544      231300.19      0.85627418    -209396.06     -211464.26      2068.1994    
   3460000   3000.1378     -1644.2779      231843.74      0.85426665    -209397.98     -211497.52      2099.5397    
   3461000   2961.9683     -1772.8103      232187.81      0.85300075    -209399.97     -211472.8       2072.8282    
   3462000   2944.2415     -761.36473      232377.25      0.85230538    -209401.79     -211462.21      2060.4227    
   3463000   2941.556      -52.127141      232467.69      0.85197377    -209403.65     -211462.19      2058.5433    
   3464000   2959.7944     -3832.264       232434.82      0.85209425    -209405.37     -211476.68      2071.3068    
   3465000   2934.2133     -1274.946       232290.75      0.85262276    -209406.89     -211460.3       2053.4048    
   3466000   2992.0518      875.8418       232073.37      0.85342138    -209408.46     -211502.34      2093.881     
   3467000   2962.4267     -2471.1074      231742.63      0.85463936    -209409.75     -211482.9       2073.1489    
   3468000   2954.5824     -656.00133      231344.55      0.85610998    -209410.98     -211478.64      2067.6594    
   3469000   2928.2219     -615.92442      230895.7       0.85777419    -209411.91     -211461.12      2049.212     
   3470000   2994.8537     -1233.8045      230375.27      0.85971197    -209412.92     -211508.76      2095.8418    
   3471000   2964.7517     -1431.3818      229911.36      0.86144669    -209413.36     -211488.13      2074.776     
   3472000   2939.1957      1457.9252      229438.25      0.86322302    -209413.94     -211470.83      2056.8916    
   3473000   2940.2344     -1410.4991      229026.69      0.8647742     -209414.21     -211471.83      2057.6184    
   3474000   2988.532       279.77215      228687.81      0.8660557     -209414.3      -211505.72      2091.4178    
   3475000   2941.9344     -122.77195      228442.06      0.86698736    -209414.16     -211472.96      2058.8081    
   3476000   2982.2308      1476.0821      228310.95      0.86748524    -209413.99     -211501         2087.0081    
   3477000   2969.0897     -637.97557      228305.97      0.86750413    -209413.85     -211491.67      2077.8118    
   3478000   2989.1006      667.72673      228439.18      0.86699827    -209413.33     -211505.15      2091.8157    
   3479000   2952.2725     -938.04209      228686.37      0.86606112    -209412.73     -211478.77      2066.0429    
   3480000   2939.8902      1306.7307      229016.41      0.86481302    -209412.19     -211469.56      2057.3776    
   3481000   2924.6736      539.02465      229438.77      0.86322106    -209411.25     -211457.98      2046.7288    
   3482000   2909.5718      1461.1097      229891.32      0.86152177    -209410.14     -211446.3       2036.1603    
   3483000   2966.3388      259.52784      230319.15      0.85992145    -209408.96     -211484.85      2075.8867    
   3484000   2946.6403      45.487557      230727.13      0.85840089    -209407.54     -211469.64      2062.1014    
   3485000   2947.3087      796.82011      231015.03      0.85733114    -209405.8      -211468.37      2062.5691    
   3486000   2947.0955     -265.77441      231239.07      0.85650048    -209403.96     -211466.38      2062.4199    
   3487000   2918.1491     -1601.4518      231344.67      0.85610954    -209401.97     -211444.13      2042.1628    
   3488000   2984.3936      2325.4938      231372.28      0.85600736    -209400        -211488.53      2088.5217    
   3489000   2938.4214     -632.36591      231228.31      0.85654035    -209397.74     -211454.09      2056.3497    
   3490000   2945.305      -1022.2786      230916.09      0.85769847    -209395.68     -211456.85      2061.1669    
   3491000   2990.0289     -195.13749      230516.95      0.85918356    -209393.32     -211485.79      2092.4654    
   3492000   2975.2375     -1000.3054      230087.36      0.86078774    -209390.69     -211472.81      2082.1141    
   3493000   2999.0099      1311.3596      229655.11      0.86240787    -209388.13     -211486.88      2098.7504    
   3494000   2956.8037     -1506.4809      229323.05      0.86365664    -209385.04     -211454.25      2069.2139    
   3495000   2976.1322     -911.2838       229095.62      0.86451404    -209382.1      -211464.84      2082.7402    
   3496000   2994.713       1736.5575      228922.47      0.86516793    -209379.01     -211474.75      2095.7433    
   3497000   2952.8221      1066.531       228843.82      0.86546525    -209375.94     -211442.36      2066.4275    
   3498000   2974.1869      629.66947      228846.93      0.86545352    -209372.85     -211454.23      2081.3789    
   3499000   2968.6634      2429.2987      228886.62      0.86530343    -209369.7      -211447.21      2077.5135    
   3500000   2984.4691      1029.6443      228979.84      0.86495115    -209366.39     -211454.96      2088.5746    
   3501000   2879.806      -490.84735      229111         0.864456      -209363.08     -211378.41      2015.3298    
   3502000   3030.6482      1989.7288      229215.93      0.86406027    -209359.86     -211480.75      2120.8913    
   3503000   2985.6359      323.11407      229356.31      0.86353139    -209356.43     -211445.82      2089.3911    
   3504000   2987.979       951.99463      229512.8       0.86294261    -209353.05     -211444.08      2091.0308    
   3505000   3010.8817     -2551.4377      229692.5       0.86226749    -209349.46     -211456.52      2107.0585    
   3506000   2980.822      -617.47629      229797.54      0.86187336    -209345.97     -211432         2086.0223    
   3507000   2999.8655     -442.71314      229881.93      0.86155696    -209342.55     -211441.9       2099.3492    
   3508000   2997.975      -1731.4582      229943.52      0.86132619    -209338.98     -211437.01      2098.0261    
   3509000   3063.2657     -689.10941      229964.63      0.86124711    -209335.65     -211479.36      2143.7175    
   3510000   3047.0415      1490.3511      229941.92      0.8613322     -209332.13     -211464.49      2132.3636    
   3511000   3034.5811      849.08811      229945.93      0.86131715    -209328.73     -211452.37      2123.6436    
   3512000   3025.9619      1004.1538      229942.3       0.86133076    -209325.37     -211442.98      2117.6118    
   3513000   3036.6851      212.9788       229981.4       0.86118433    -209321.92     -211447.03      2125.116     
   3514000   2976.5417      81.927798      229939.13      0.86134262    -209318.65     -211401.68      2083.0268    
   3515000   3026.0254      1018.4602      229850.37      0.86167526    -209315.52     -211433.17      2117.6563    
   3516000   3056.1125     -673.32913      229771.84      0.86196976    -209312.28     -211450.99      2138.7116    
   3517000   3008.3339      32.158616      229715.55      0.86218098    -209309.09     -211414.37      2105.2755    
   3518000   3007.0861      598.74956      229596.98      0.86262623    -209306.24     -211410.65      2104.4022    
   3519000   3035.4158      2775.1471      229487.9       0.86303626    -209303.28     -211427.51      2124.2278    
   3520000   3017.0325      353.75884      229499.56      0.86299238    -209300.54     -211411.91      2111.3628    
   3521000   3074.2893      1212.4918      229480.35      0.86306463    -209298.09     -211449.52      2151.432     
   3522000   3030.1507      453.37127      229490.29      0.86302725    -209295.42     -211415.96      2120.5431    
   3523000   3018.0461     -659.59969      229483.89      0.86305134    -209293.04     -211405.11      2112.0722    
   3524000   2980.5616     -858.70501      229512.57      0.86294347    -209290.76     -211376.6       2085.84      
   3525000   3078.7662      1224.9133      229577.7       0.86269867    -209288.81     -211443.37      2154.565     
   3526000   3039.2217      2243.1825      229686.16      0.86229128    -209286.75     -211413.64      2126.8912    
   3527000   3046.1135     -392.70051      229832.84      0.86174097    -209284.9      -211416.62      2131.7142    
   3528000   3064.344       1187.9101      229957.37      0.8612743     -209283.2      -211427.67      2144.4721    
   3529000   3051.2102      314.17424      230143.15      0.86057906    -209281.67     -211416.95      2135.2809    
   3530000   3055.8746     -389.70072      230296.56      0.86000579    -209280.28     -211418.83      2138.5451    
   3531000   3035.656      -165.2696       230439.95      0.85947065    -209278.95     -211403.35      2124.3959    
   3532000   2983.9448      1851.2425      230541.63      0.85909158    -209277.76     -211365.97      2088.2076    
   3533000   3040.9645      1209.308       230622.8       0.85878922    -209276.83     -211404.94      2128.1108    
   3534000   3063.8101      2120.5456      230649.89      0.85868835    -209276.04     -211420.13      2144.0985    
   3535000   3010.2381     -2527.5158      230620.17      0.85879902    -209275.36     -211381.97      2106.608     
   3536000   3020.448      -671.72502      230532.42      0.8591259     -209274.87     -211388.62      2113.7531    
   3537000   3050.4769     -4760.9453      230435.64      0.85948674    -209274.57     -211409.34      2134.7677    
   3538000   3060.6439      345.88531      230300.16      0.85999234    -209274.39     -211416.27      2141.8828    
   3539000   3024.7943      1474.6746      230129.53      0.86062998    -209274.42     -211391.21      2116.7947    
   3540000   3000.455      -2502.2581      229981.87      0.86118258    -209274.49     -211374.25      2099.7617    
   3541000   3078.7041      281.90782      229780.58      0.86193696    -209274.94     -211429.46      2154.5215    
   3542000   3049.6069      1330.614       229633.1       0.86249054    -209275.26     -211409.42      2134.1589    
   3543000   3066.4384     -1515.0293      229558.33      0.86277146    -209276.06     -211422         2145.9378    
   3544000   3067.6628     -677.70934      229482.99      0.86305473    -209276.87     -211423.66      2146.7947    
   3545000   3097.5381      137.1739       229436.67      0.86322894    -209277.92     -211445.62      2167.7018    
   3546000   3014.024       925.75895      229473.86      0.86308905    -209278.96     -211388.21      2109.2574    
   3547000   3067.2324      1904.8066      229525.71      0.86289409    -209280.49     -211426.99      2146.4935    
   3548000   3018.3346     -2015.3892      229667.59      0.86236101    -209281.88     -211394.15      2112.2741    
   3549000   3031.0908      636.98414      229830.02      0.86175156    -209283.56     -211404.76      2121.2011    
   3550000   3041.6322     -293.93226      230065.28      0.86087035    -209285.36     -211413.94      2128.5781    
   3551000   3012.7419      2004.2708      230324.44      0.85990171    -209287.33     -211395.69      2108.3602    
   3552000   3049.1883      713.32349      230616         0.85881456    -209289.42     -211423.28      2133.866     
   3553000   3020.7088     -2130.6764      230918.19      0.85769066    -209291.47     -211405.41      2113.9356    
   3554000   3090.7128      1249.3336      231171.17      0.85675208    -209293.79     -211456.72      2162.9254    
   3555000   3085.4159      1652.0338      231406.55      0.8558806     -209296.41     -211455.63      2159.2186    
   3556000   3089.3922      666.39488      231610.18      0.8551281     -209299.1      -211461.1       2162.0013    
   3557000   3030.22        414.8019       231746.39      0.85462549    -209301.69     -211422.28      2120.5917    
   3558000   3018.5545      2586.6425      231773.23      0.85452654    -209304.73     -211417.16      2112.428     
   3559000   3012.8742     -1442.823       231712.87      0.85474913    -209307.6      -211416.06      2108.4529    
   3560000   3043.0189      1306.504       231513.09      0.85548673    -209310.81     -211440.36      2129.5485    
   3561000   3035.925       432.49332      231177.98      0.85672683    -209314.17     -211438.75      2124.5841    
   3562000   2991.5271      168.13531      230734.8       0.85837236    -209317.55     -211411.07      2093.5139    
   3563000   3046.1887     -1434.7423      230246.07      0.86019439    -209321.01     -211452.77      2131.7668    
   3564000   3001.4683      1076.3217      229659.23      0.86239242    -209324.51     -211424.98      2100.4708    
   3565000   3043.013       192.67458      229031.69      0.86475535    -209328.24     -211457.79      2129.5444    
   3566000   2991.6258     -9.4486305      228429.4       0.86703542    -209331.36     -211424.95      2093.5829    
   3567000   2973.9458      658.82371      227920.09      0.86897287    -209334.79     -211416         2081.2102    
   3568000   2973.7679     -1064.4545      227560.27      0.87034689    -209338.3      -211419.39      2081.0857    
   3569000   3021.5279      3495.9614      227345.37      0.87116959    -209342.01     -211456.52      2114.5088    
   3570000   2991.7953     -501.46609      227336.84      0.87120229    -209345.76     -211439.46      2093.7015    
   3571000   2995.8117     -965.98523      227556.5       0.87036132    -209349.66     -211446.18      2096.5123    
   3572000   3012.6499     -0.31574873     227922.19      0.86896487    -209353.59     -211461.89      2108.2959    
   3573000   2999.1504     -528.97809      228316.32      0.86746484    -209357.33     -211456.18      2098.8487    
   3574000   2970.8614      1655.9226      228755.05      0.86580112    -209361.12     -211440.17      2079.0516    
   3575000   2969.5095      588.79724      229291.48      0.86377556    -209365.23     -211443.34      2078.1056    
   3576000   2957.9653      192.89155      229890.55      0.86152464    -209368.66     -211438.69      2070.0268    
   3577000   3003.5686     -59.25681       230481.57      0.85931546    -209372.4      -211474.34      2101.9406    
   3578000   2973.8342     -2250.0473      231030.38      0.85727417    -209375.82     -211456.95      2081.1321    
   3579000   2995.2389     -2676.7036      231488.36      0.85557814    -209379.31     -211475.43      2096.1114    
   3580000   2978.8667      1786.4538      231806.61      0.85440347    -209382.54     -211467.2       2084.6539    
   3581000   2925.6835      671.63357      232056.37      0.85348389    -209385.78     -211433.22      2047.4355    
   3582000   2934.0015      526.01391      232151.69      0.85313347    -209389.04     -211442.3       2053.2566    
   3583000   2957.4258     -1973.3446      232145.42      0.85315652    -209392.23     -211461.88      2069.6493    
   3584000   2991.7249     -90.79018       231996.46      0.85370429    -209395.46     -211489.11      2093.6522    
   3585000   2925.9305     -1072.4137      231732.93      0.85467515    -209398.5      -211446.11      2047.6084    
   3586000   2999.6698      831.65973      231397.73      0.85591324    -209401.56     -211500.78      2099.2122    
   3587000   2971.4902      523.03841      231026.45      0.85728874    -209404.29     -211483.78      2079.4917    
   3588000   2992.6904     -2576.0032      230603.36      0.85886161    -209406.98     -211501.31      2094.3279    
   3589000   2969.7355      317.11407      230156.02      0.86053093    -209409.55     -211487.81      2078.2637    
   3590000   2962.0719     -460.7866       229783.1       0.86192753    -209411.9      -211484.8       2072.9006    
   3591000   2908.3804      1976.7723      229449.28      0.86318151    -209414.06     -211449.38      2035.3265    
   3592000   2997.9953      930.99351      229182.98      0.86418449    -209416.21     -211514.25      2098.0404    
   3593000   2946.464      -977.86428      229015.69      0.86481576    -209418.07     -211480.05      2061.978     
   3594000   2951.8939      1055.2291      228944.6       0.8650843     -209419.83     -211485.61      2065.7779    
   3595000   2943.7462      2479.1753      228942.53      0.86509213    -209421.52     -211481.6       2060.076     
   3596000   2951.9404     -544.42344      229043         0.86471262    -209423.19     -211489         2065.8104    
   3597000   2964.421       1489.7712      229198.62      0.86412552    -209424.54     -211499.09      2074.5446    
   3598000   2956.5019      71.042265      229386.4       0.86341812    -209425.78     -211494.78      2069.0027    
   3599000   2964.4753     -1044.4437      229606.01      0.86259229    -209426.77     -211501.35      2074.5826    
   3600000   2905.5371     -631.3774       229848.64      0.86168174    -209427.65     -211460.99      2033.3368    
   3601000   2962.0643      2069.1922      230071.76      0.86084609    -209428.41     -211501.3       2072.8953    
   3602000   2948.48        661.9578       230294.33      0.86001413    -209428.8      -211492.19      2063.3889    
   3603000   2902.5501     -397.96077      230453.51      0.85942008    -209429.12     -211460.36      2031.2464    
   3604000   2974.95        1013.5828      230585.63      0.85892766    -209429.46     -211511.38      2081.9129    
   3605000   2967.1033     -1148.0374      230697.01      0.85851297    -209429.35     -211505.77      2076.4217    
   3606000   2969.8936      469.02401      230662.33      0.85864205    -209429.11     -211507.48      2078.3744    
   3607000   2929.5134     -2231.0553      230547.36      0.85907023    -209428.77     -211478.88      2050.1158    
   3608000   2977.4131     -329.63627      230389.91      0.85965733    -209428.37     -211512.01      2083.6366    
   3609000   2954.331       10.973222      230166.09      0.86049329    -209427.61     -211495.09      2067.4835    
   3610000   2981.198       1631.146       229911.93      0.86144455    -209426.73     -211513.02      2086.2854    
   3611000   2924.5295     -2702.3553      229712.94      0.86219077    -209425.6      -211472.22      2046.628     
   3612000   2946.5469     -756.04401      229495.62      0.86300721    -209424.45     -211486.49      2062.036     
   3613000   2924.3743      1202.7973      229291.17      0.86377672    -209422.87     -211469.39      2046.5193    
   3614000   2949.6954      2251.0028      229113.33      0.86444721    -209421.39     -211485.63      2064.2394    
   3615000   2918.2226      2904.8327      228980.28      0.86494948    -209419.54     -211461.75      2042.2143    
   3616000   2954.4888      173.9162       228895.62      0.86526941    -209417.78     -211485.38      2067.5939    
   3617000   2994.4999     -1568.8742      228830.03      0.8655174     -209415.77     -211511.36      2095.5942    
   3618000   2959.9357     -190.41778      228829.52      0.86551934    -209413.52     -211484.93      2071.4057    
   3619000   2963.1055      3013.9901      228851.11      0.86543768    -209411.24     -211484.86      2073.6239    
   3620000   2923.9027     -1684.3406      228970.23      0.86498746    -209408.71     -211454.9       2046.1893    
   3621000   2971.0076     -345.49988      229104.78      0.86447947    -209406.11     -211485.27      2079.154     
   3622000   2932.844       999.58872      229316.11      0.86368277    -209403.42     -211455.87      2052.4465    
   3623000   2925.9497     -3136.5844      229577.4       0.86269979    -209400.5      -211448.12      2047.6218    
   3624000   2981.8139      528.06664      229780.02      0.86193908    -209397.42     -211484.14      2086.7164    
   3625000   2958.5264      779.45935      229970.8       0.86122401    -209394.18     -211464.6       2070.4194    
   3626000   2987.5462      1156.8148      230085.09      0.86079622    -209390.83     -211481.56      2090.728     
   3627000   2977.4661      2609.1507      230204.51      0.86034969    -209387.43     -211471.1       2083.6737    
   3628000   3015.6238      1064.5261      230327.67      0.85988964    -209383.98     -211494.35      2110.377     
   3629000   2964.054      -1871.721       230468.58      0.85936388    -209380.36     -211454.65      2074.2878    
   3630000   3029.3457     -436.80586      230556.65      0.85903561    -209376.69     -211496.67      2119.9798    
   3631000   2985.6437     -964.23744      230569.14      0.85898909    -209372.88     -211462.28      2089.3965    
   3632000   2973.4536     -449.97433      230457.93      0.85940362    -209369.03     -211449.89      2080.8657    
   3633000   3018.2483      247.0751       230314.04      0.85994053    -209365.2      -211477.41      2112.2137    
   3634000   2973.9142      807.07848      230115.65      0.86068192    -209361.4      -211442.59      2081.188     
