Row	Column2	Column3	Column4	Column5	Column6
5118	4	-2.0	24.37948	40.39604	38.26867
5119	4	-2.0	36.41275	3.169	18.8345
5120	4	-2.0	17.06654	30.68322	13.47028
5121	4	-2.0	45.92809	27.8207	6.0979
5122	4	-2.0	51.33383	14.84653	19.90373
5123	4	-2.0	31.7681	14.24479	25.615
5124	4	-2.0	37.90049	9.1331	23.31779
5125	4	-2.0	6.07927	0.06588	47.68084
5126	4	-2.0	11.79884	26.34101	20.28507
5127	4	-2.0	19.53166	10.66541	37.52876
5128	4	-2.0	40.37007	2.62304	21.94687
5129	4	-2.0	25.94541	33.84172	20.85001
5130	4	-2.0	14.10762	17.47501	9.19021
5131	4	-2.0	22.58416	29.52928	16.90608
5132	4	-2.0	42.66549	47.26185	28.75084
5133	4	-2.0	14.62009	21.57032	31.5755
5134	4	-2.0	34.67469	51.05793	26.29274
5135	4	-2.0	44.38579	4.31351	48.42615
5136	4	-2.0	31.19437	49.79302	48.23053
5137	4	-2.0	19.14617	12.12377	16.99421
5138	4	-2.0	41.77611	23.93891	35.84493
5139	4	-2.0	51.03016	52.00138	47.22373
5140	4	-2.0	44.74852	8.73544	10.74936
5141	4	-2.0	25.54279	0.41196	10.71193
5142	4	-2.0	16.37056	33.47716	43.25607
5143	4	-2.0	48.9314	44.15052	28.84003
5144	4	-2.0	14.91242	23.30925	50.96417
5145	4	-2.0	8.99947	10.66588	14.22734
5146	4	-2.0	3.88702	25.55154	48.57831
5147	4	-2.0	27.35189	8.77974	37.50519
5148	4	-2.0	29.52516	20.55611	4.42161
5149	4	-2.0	26.046	33.26662	27.80527
5150	4	-2.0	8.53736	29.12605	26.58028
5151	4	-2.0	48.70296	39.28739	42.09896
5152	4	-2.0	26.38032	46.90528	52.0759
5153	4	-2.0	22.661	33.90034	40.60523
5154	4	-2.0	18.43097	15.52527	44.92762
5155	4	-2.0	21.07873	41.44094	14.35739
5156	4	-2.0	46.43494	5.06728	52.64601
5157	4	-2.0	31.32717	28.78364	30.98505
5158	4	-2.0	41.88237	10.9847	19.04256
5159	4	-2.0	20.10353	20.44646	6.3084
5160	4	-2.0	35.88056	51.98695	41.981
5161	4	-2.0	18.6812	23.28044	28.23059
5162	4	-2.0	5.50291	51.89686	43.29981
5163	4	-2.0	47.52875	9.74831	36.20496
5164	4	-2.0	16.97648	1.01723	23.66672
5165	4	-2.0	17.8772	13.70751	19.49615
5166	4	-2.0	7.66189	10.82036	1.96774
5167	4	-2.0	21.18507	39.59904	10.29433
5168	4	-2.0	51.07876	47.0114	15.7102
5169	4	-2.0	26.22549	27.55986	24.03267
5170	4	-2.0	31.85036	13.55688	1.16613
5171	4	-2.0	30.90529	9.71568	37.34449
5172	4	-2.0	24.61478	3.71009	26.96929
5173	4	-2.0	37.12224	23.60679	0.80947
5174	4	-2.0	50.66678	16.19509	38.58248
5175	4	-2.0	14.37342	1.105	18.74858
5176	4	-2.0	28.27696	25.58115	43.29034
5177	4	-2.0	51.59002	23.80439	20.04392
5178	4	-2.0	11.05566	41.54183	14.22584
5179	4	-2.0	49.48855	12.83001	20.12659
5180	4	-2.0	42.77675	47.09868	31.37504
5181	4	-2.0	43.89641	11.14368	44.12361
5182	4	-2.0	16.49771	34.65615	45.60831
5183	4	-2.0	43.94978	5.92823	3.66289
5184	4	-2.0	16.90084	5.28559	19.60649
5185	4	-2.0	38.19385	33.64252	45.25156
5186	4	-2.0	16.62632	17.05779	2.44776
5187	4	-2.0	38.87206	28.54329	43.49481
5188	4	-2.0	37.89512	31.58823	49.3924
5189	4	-2.0	14.36646	46.40002	17.58121
5190	4	-2.0	16.61679	16.54366	18.21496
5191	4	-2.0	19.02345	2.32964	2.12382
5192	4	-2.0	18.02884	40.8661	30.0827
5193	4	-2.0	6.24288	14.85429	38.45643
5194	4	-2.0	0.76153	5.16234	5.14236
5195	4	-2.0	3.77431	25.2731	45.91244
5196	4	-2.0	36.19217	21.58958	7.67944
5197	4	-2.0	10.22587	9.51947	38.40085
5198	4	-2.0	42.67641	35.8227	40.3605
5199	4	-2.0	10.15948	50.81509	0.12139
5200	4	-2.0	7.21025	48.52934	17.11751
5201	4	-2.0	28.48083	6.65385	38.47849
5202	4	-2.0	15.38265	48.96347	2.93047
5203	4	-2.0	26.12636	1.29248	15.29315
5204	4	-2.0	14.43032	12.91386	15.89558
5205	4	-2.0	6.35623	33.0911	48.33575
5206	4	-2.0	24.4078	50.25332	48.95251
5207	4	-2.0	34.17602	7.46458	49.27145
5208	4	-2.0	17.58749	45.81153	28.06204
5209	4	-2.0	14.72876	44.48742	42.41918
5210	4	-2.0	18.96442	25.99546	15.14566
5211	4	-2.0	18.56583	33.2079	44.6632
5212	4	-2.0	47.66438	25.13687	41.5137
5213	4	-2.0	31.90244	6.62146	10.80499
5214	4	-2.0	48.18025	39.62827	48.87477
5215	4	-2.0	36.86969	39.62796	29.24
5216	4	-2.0	12.04608	42.48716	45.11737
5217	4	-2.0	17.79081	12.02695	35.97209
5218	4	-2.0	17.78134	46.50182	23.22956
5219	4	-2.0	51.78365	24.98495	47.73634
5220	4	-2.0	25.45942	27.16952	8.3154
5221	4	-2.0	15.91566	12.33607	20.37271
5222	4	-2.0	38.11663	17.98098	48.06814
5223	4	-2.0	31.83792	2.9629	6.75715
5224	4	-2.0	34.77274	10.48	16.41802
5225	4	-2.0	27.8238	35.65468	42.07928
5226	4	-2.0	35.2941	34.11271	3.24889
5227	4	-2.0	1.75217	9.32833	52.01979
5228	4	-2.0	44.81394	28.63328	15.8087
5229	4	-2.0	50.59102	41.48916	33.07559
5230	4	-2.0	50.04773	11.37915	22.32519
5231	4	-2.0	5.07011	10.09497	3.09834
5232	4	-2.0	47.23228	43.78124	38.96923
5233	4	-2.0	49.44189	30.76766	28.46685
5234	4	-2.0	40.42081	32.98622	37.94549
5235	4	-2.0	43.38282	44.56456	18.27046
5236	4	-2.0	28.64778	10.43456	3.79438
5237	4	-2.0	51.69048	0.5503	50.87291
5238	4	-2.0	22.71629	8.53906	29.17185
5239	4	-2.0	47.65868	43.62938	16.76918
5240	4	-2.0	39.13116	30.33073	47.48429
5241	4	-2.0	8.95827	23.52999	16.96368
5242	4	-2.0	4.60119	48.01888	24.68152
5243	4	-2.0	42.85837	11.64317	41.19512
5244	4	-2.0	40.99298	1.77781	13.2541
5245	4	-2.0	21.39063	42.84661	5.81542
5246	4	-2.0	18.24683	14.75743	35.80216
5247	4	-2.0	17.57622	27.55513	40.99261
5248	4	-2.0	40.275	3.6917	50.38535
5249	4	-2.0	14.55733	43.38079	6.85601
5250	4	-2.0	26.01121	15.20337	7.53671
5251	4	-2.0	41.49793	47.34071	2.88576
5252	4	-2.0	40.6996	2.76648	45.49882
5253	4	-2.0	15.49317	22.80264	17.69039
5254	4	-2.0	10.05218	39.0361	45.18499
5255	4	-2.0	49.73002	13.94048	45.83437
5256	4	-2.0	50.90095	28.54414	28.04563
5257	4	-2.0	46.42806	37.82347	4.88599
5258	4	-2.0	35.26498	7.08727	51.87529
5259	4	-2.0	29.79218	0.97331	40.92017
5260	4	-2.0	7.66756	1.8333	29.96902
5261	4	-2.0	17.33757	33.3252	26.79689
5262	4	-2.0	24.63516	18.52297	28.70625
5263	4	-2.0	47.19457	13.39297	0.42604
5264	4	-2.0	51.48338	7.60119	14.58344
5265	4	-2.0	24.80671	19.48106	12.9389
5266	4	-2.0	10.9713	7.47108	31.05248
5267	4	-2.0	37.23615	38.28898	31.61154
5268	4	-2.0	8.29819	47.14166	35.44745
5269	4	-2.0	37.99115	34.39825	22.05381
5270	4	-2.0	18.02529	46.3001	30.572
5271	4	-2.0	33.96756	39.95542	16.39271
5272	4	-2.0	52.56072	6.01029	45.17186
5273	4	-2.0	16.54443	43.22405	14.93538
5274	4	-2.0	16.35582	24.68581	27.85523
5275	4	-2.0	40.0433	52.03719	14.60664
5276	4	-2.0	30.38544	41.36368	27.14154
5277	4	-2.0	27.10206	46.02296	33.76332
5278	4	-2.0	42.79146	15.81394	32.17492
5279	4	-2.0	13.58087	3.47443	39.1731
5280	4	-2.0	42.17105	20.61386	52.12755
5281	4	-2.0	18.26082	11.68762	41.68412
5282	4	-2.0	31.40249	24.80838	22.02515
5283	4	-2.0	29.27712	0.85352	35.33544
5284	4	-2.0	6.63825	23.28309	24.08878
5285	4	-2.0	5.31488	40.82534	36.35699
5286	4	-2.0	46.08977	27.83991	27.1435
5287	4	-2.0	39.43294	43.62776	27.03355
5288	4	-2.0	33.43984	36.04577	18.6852
5289	4	-2.0	46.77216	39.81445	14.61464
5290	4	-2.0	25.91172	10.98455	33.85941
5291	4	-2.0	23.2115	12.08367	33.01145
5292	4	-2.0	13.94487	25.33401	28.69202
5293	4	-2.0	10.05156	43.37732	32.78771
5294	4	-2.0	38.80878	6.35823	3.17656
5295	4	-2.0	8.91066	49.85943	23.18339
5296	4	-2.0	17.0415	8.29051	32.10618
5297	4	-2.0	18.02962	10.73537	29.51909
5298	4	-2.0	51.2282	5.55876	51.883
5299	4	-2.0	42.41357	20.168	11.78134
5300	4	-2.0	4.5021	7.02625	15.35568
5301	4	-2.0	32.33422	47.41746	51.59556
5302	4	-2.0	31.23609	7.65817	42.80171
5303	4	-2.0	15.41438	8.48994	43.25264
5304	4	-2.0	33.65254	35.10178	0.28777
5305	4	-2.0	42.31377	40.45665	5.46112
5306	4	-2.0	27.27367	20.19224	25.12242
5307	4	-2.0	34.40404	51.09949	33.3592
5308	4	-2.0	5.71493	36.94828	19.6634
5309	4	-2.0	50.92663	4.86999	9.90363
5310	4	-2.0	36.77855	7.98445	19.22306
5311	4	-2.0	19.86861	12.92888	26.35653
5312	4	-2.0	44.9104	38.84958	21.36908
5313	4	-2.0	41.19555	6.09177	4.06002
5314	4	-2.0	35.07508	7.37886	42.18631
5315	4	-2.0	24.54662	13.77322	9.22498
5316	4	-2.0	43.15056	2.73619	44.57506
5317	4	-2.0	25.23926	51.59902	46.92788
5318	4	-2.0	12.40108	25.67144	39.42512
5319	4	-2.0	16.88377	32.91933	40.7439
5320	4	-2.0	47.71916	4.9802	46.15054
5321	4	-2.0	11.06236	1.47758	50.44237
5322	4	-2.0	35.38193	16.70896	42.59534
5323	4	-2.0	7.13393	0.86214	45.44667
5324	4	-2.0	42.23195	6.04745	14.78849
5325	4	-2.0	27.6955	2.0817	21.74235
5326	4	-2.0	9.43647	47.44333	47.83564
5327	4	-2.0	35.79063	4.73278	25.67611
5328	4	-2.0	44.30416	51.99136	16.97583
5329	4	-2.0	27.28144	22.62201	15.77248
5330	4	-2.0	17.82528	50.45248	43.2579
5331	4	-2.0	5.19078	11.03586	30.28384
5332	4	-2.0	49.55685	22.15667	11.56806
5333	4	-2.0	29.6275	38.98984	25.15385
5334	4	-2.0	28.89756	28.06337	42.41081
5335	4	-2.0	51.90727	40.12895	34.80728
5336	4	-2.0	25.24867	36.08326	52.63797
5337	4	-2.0	44.04639	16.32743	6.36019
5338	4	-2.0	19.77712	29.42581	3.19703
5339	4	-2.0	20.88179	19.19744	28.33915
5340	4	-2.0	5.92031	6.40559	1.165
5341	4	-2.0	42.82913	6.33603	31.63102
5342	4	-2.0	35.84605	19.796	9.44339
5343	4	-2.0	36.93159	7.14557	24.76343
5344	4	-2.0	2.67321	2.40439	46.45175
5345	4	-2.0	27.09326	50.17132	45.96589
5346	4	-2.0	19.2891	46.80686	19.04504
5347	4	-2.0	26.03499	8.89472	17.00749
5348	4	-2.0	51.93801	48.23809	20.45916
5349	4	-2.0	10.05864	49.91098	47.61892
5350	4	-2.0	43.55701	19.8889	9.46267
5351	4	-2.0	41.22859	13.79493	41.20532
5352	4	-2.0	45.40502	7.91178	49.78481
5353	4	-2.0	33.11714	11.9011	21.34514
5354	4	-2.0	49.68529	40.89063	30.65945
5355	4	-2.0	0.00995	26.85567	13.9564
5356	4	-2.0	0.03871	33.87977	46.90419
5357	4	-2.0	31.39116	31.02932	19.59302
5358	4	-2.0	40.30759	8.9668	35.13374
5359	4	-2.0	18.97649	28.42141	32.89196
5360	4	-2.0	16.17498	27.12273	2.34429
5361	4	-2.0	4.06397	34.75925	32.72559
5362	4	-2.0	12.97034	28.18565	50.99684
5363	4	-2.0	26.02826	29.08857	26.39986
5364	4	-2.0	9.07552	50.66278	25.60731
5365	4	-2.0	45.79796	14.32468	40.50145
5366	4	-2.0	35.13621	28.38964	4.50268
5367	4	-2.0	20.82903	24.00626	51.05816
5368	4	-2.0	31.15798	11.99785	8.84325
5369	4	-2.0	47.29427	40.81252	37.86609
5370	4	-2.0	11.81539	49.78071	5.7477
5371	4	-2.0	32.41257	17.33611	20.95656
5372	4	-2.0	35.59318	38.02335	44.99919
5373	4	-2.0	26.84537	47.01306	31.31149
5374	4	-2.0	15.63027	50.76791	19.44263
5375	4	-2.0	7.126	23.65717	45.76642
5376	4	-2.0	23.89076	20.54594	33.86931
5377	4	-2.0	2.25145	38.47296	32.42671
5378	4	-2.0	10.20078	9.33018	20.72961
5379	4	-2.0	6.73017	37.0552	52.39676
5380	4	-2.0	5.26864	46.01919	6.22633
5381	4	-2.0	51.6244	2.94336	15.03556
5382	4	-2.0	18.46506	3.93293	51.88839
5383	4	-2.0	2.45595	21.6964	41.40567
5384	4	-2.0	7.78851	7.11507	48.53208
5385	4	-2.0	52.43454	30.23599	32.90257
5386	4	-2.0	6.09036	34.61763	2.578
5387	4	-2.0	0.49541	25.49422	27.62922
5388	4	-2.0	7.3014	30.19349	33.4482
5389	4	-2.0	45.96897	17.95418	52.47136
5390	4	-2.0	1.92523	25.7296	12.3779
5391	4	-2.0	26.54646	9.74947	41.8738
5392	4	-2.0	42.15005	8.77424	14.25114
5393	4	-2.0	2.17525	1.46606	25.41286
5394	4	-2.0	2.32046	3.37271	6.25322
5395	4	-2.0	35.82583	48.44682	24.85822
5396	4	-2.0	21.96532	1.22686	52.19594
5397	4	-2.0	17.62861	3.80601	11.84675
5398	4	-2.0	30.76043	27.70449	23.86127
5399	4	-2.0	5.94168	19.86269	36.20219
5400	4	-2.0	16.84906	12.74521	49.92477
5401	4	-2.0	40.53663	28.42929	2.76607
5402	4	-2.0	28.80408	31.93032	6.37427
5403	4	-2.0	9.28253	7.9861	40.47487
5404	4	-2.0	31.33186	28.43844	43.59226
5405	4	-2.0	20.54546	43.66779	38.08216
5406	4	-2.0	11.93993	16.63981	1.32706
5407	4	-2.0	14.69764	48.20342	33.26807
5408	4	-2.0	23.04235	16.84005	32.52831
5409	4	-2.0	0.43244	51.51946	26.13266
5410	4	-2.0	23.54029	5.82231	13.6651
5411	4	-2.0	47.05926	19.12058	6.6436
5412	4	-2.0	7.92404	9.75298	48.52358
5413	4	-2.0	34.33256	23.60509	36.1819
5414	4	-2.0	4.0435	9.74611	5.54809
5415	4	-2.0	0.93777	49.99493	6.54941
5416	4	-2.0	22.20327	2.02808	26.89037
5417	4	-2.0	42.65852	49.06017	44.48671
5418	4	-2.0	40.30835	8.68427	50.48279
5419	4	-2.0	52.48369	0.48618	0.13963
5420	4	-2.0	6.87154	47.75733	19.70901
5421	4	-2.0	14.44653	51.46266	30.82018
5422	4	-2.0	39.27653	25.51457	49.44059
5423	4	-2.0	47.31367	49.82418	50.03851
5424	4	-2.0	6.15125	5.68022	43.93564
5425	4	-2.0	0.0577	46.27817	25.57308
5426	4	-2.0	42.97447	21.6132	35.99224
5427	4	-2.0	25.06806	6.40647	35.10072
5428	4	-2.0	26.4894	17.67948	16.75606
5429	4	-2.0	47.92444	33.84696	2.86354
5430	4	-2.0	10.13017	29.99315	24.78726
5431	4	-2.0	0.16501	40.00605	8.34028
5432	4	-2.0	10.49149	25.08087	45.38589
5433	4	-2.0	35.32978	1.86897	0.43727
5434	4	-2.0	3.54282	26.40525	8.7988
5435	4	-2.0	16.01007	47.71767	27.10176
5436	4	-2.0	7.91535	30.56019	20.8912
5437	4	-2.0	45.34169	41.53787	9.72995
5438	4	-2.0	45.88318	47.21146	34.94902
5439	4	-2.0	10.32329	3.92567	37.632
5440	4	-2.0	36.51185	18.33798	18.29238
5441	4	-2.0	18.30617	28.67886	21.50578
5442	4	-2.0	4.91445	10.95705	0.14234
5443	4	-2.0	49.85843	48.49383	1.46348
5444	4	-2.0	34.92596	44.75742	35.75684
5445	4	-2.0	49.37014	38.63565	13.44075
5446	4	-2.0	8.40009	27.78382	33.5974
5447	4	-2.0	44.72665	14.72677	8.27271
5448	4	-2.0	31.137	1.70434	45.86893
5449	4	-2.0	44.96476	12.12578	33.98116
5450	4	-2.0	22.78568	44.96001	20.89674
5451	4	-2.0	28.28083	38.66721	15.43659
5452	4	-2.0	44.3547	32.76505	21.41817
5453	4	-2.0	49.59629	6.84584	12.08158
5454	4	-2.0	34.13328	50.92905	4.47413
5455	4	-2.0	7.56471	52.63044	24.4354
5456	4	-2.0	43.04219	30.59176	41.35541
5457	4	-2.0	17.94027	28.97413	5.10466
5458	4	-2.0	31.61723	3.56143	38.13348
5459	4	-2.0	1.26398	37.41702	8.35618
5460	4	-2.0	24.61772	20.12583	24.51205
5461	4	-2.0	0.68454	43.75619	23.2834
5462	4	-2.0	5.87423	9.42694	26.16107
5463	4	-2.0	48.81099	16.83314	6.6463
5464	4	-2.0	5.61474	17.60677	9.1218
5465	4	-2.0	12.00558	30.70802	41.76198
5466	4	-2.0	4.6342	29.21551	42.77892
5467	4	-2.0	38.80166	12.59722	37.70863
5468	4	-2.0	45.15634	1.42528	32.69349
5469	4	-2.0	30.54912	47.43338	49.62396
5470	4	-2.0	16.98143	27.40046	25.78326
5471	4	-2.0	4.89463	43.08761	6.087
5472	4	-2.0	42.75259	21.03872	7.38848
5473	4	-2.0	13.85009	37.40103	50.82776
5474	4	-2.0	47.9225	41.18752	32.73981
5475	4	-2.0	25.40276	6.95857	1.04086
5476	4	-2.0	2.22782	7.0334	23.29771
5477	4	-2.0	44.77498	13.71362	5.47884
5478	4	-2.0	34.91795	33.93472	40.32717
5479	4	-2.0	34.86225	0.30817	42.98969
5480	4	-2.0	10.74149	14.98123	17.10034
5481	4	-2.0	50.7648	33.07796	28.05739
5482	4	-2.0	32.01922	35.75373	14.73498
5483	4	-2.0	33.47441	29.50674	19.97251
5484	4	-2.0	32.91073	48.67045	15.07076
5485	4	-2.0	47.10616	28.01045	8.44527
5486	4	-2.0	12.34244	11.5811	38.35885
5487	4	-2.0	42.71667	42.50079	8.88864
5488	4	-2.0	49.70267	0.50135	32.70835
5489	4	-2.0	32.83581	23.35001	23.59903
5490	4	-2.0	47.13783	35.93601	33.68645
5491	4	-2.0	30.73339	25.06425	24.63903
5492	4	-2.0	38.19092	13.45735	35.29773
5493	4	-2.0	40.87648	12.22137	7.62432
5494	4	-2.0	30.19357	37.4183	41.97213
5495	4	-2.0	40.61239	20.46655	23.79269
5496	4	-2.0	8.2841	9.09511	7.33041
5497	4	-2.0	10.93854	11.96793	46.27318
5498	4	-2.0	43.9838	21.51997	42.15013
5499	4	-2.0	23.11076	32.94834	35.58306
5500	4	-2.0	48.51819	15.24759	4.53048
5501	4	-2.0	6.78802	21.99078	17.10755
5502	4	-2.0	40.88974	19.04159	3.33583
5503	4	-2.0	48.54255	48.71386	32.33765
5504	4	-2.0	33.25305	28.98694	48.08576
5505	4	-2.0	41.19502	34.43744	1.35552
5506	4	-2.0	49.82329	19.37771	32.41804
5507	4	-2.0	12.60329	38.33435	40.7993
5508	4	-2.0	35.68784	22.89229	12.78266
5509	4	-2.0	24.16092	47.5442	0.87679
5510	4	-2.0	12.64486	5.07439	30.80074
5511	4	-2.0	28.20268	44.95678	30.55694
5512	4	-2.0	20.90442	43.89759	40.62669
5513	4	-2.0	9.13775	35.0924	42.01872
5514	4	-2.0	32.96293	11.87717	15.24273
5515	4	-2.0	30.13788	24.33603	18.06049
5516	4	-2.0	7.85109	11.51545	16.51512
5517	4	-2.0	47.53868	32.16941	32.13383
5518	4	-2.0	40.46375	30.96823	9.06494
5519	4	-2.0	43.9049	26.67771	44.20343
5520	4	-2.0	7.82517	21.25653	22.86479
5521	4	-2.0	1.75246	52.68121	18.67514
5522	4	-2.0	28.03345	21.32804	34.01094
5523	4	-2.0	29.03844	29.4882	45.21798
5524	4	-2.0	45.35097	33.88004	2.92508
5525	4	-2.0	30.31001	16.49442	34.45112
5526	4	-2.0	38.61919	14.64324	4.14634
5527	4	-2.0	16.73676	21.91249	52.46119
5528	4	-2.0	9.63825	10.37222	23.07527
5529	4	-2.0	17.03537	38.17226	2.58125
5530	4	-2.0	30.09211	7.94094	20.4468
5531	4	-2.0	25.07222	22.72117	14.22876
5532	4	-2.0	12.08712	37.73996	36.14879
5533	4	-2.0	8.85414	20.28116	39.6207
5534	4	-2.0	7.83276	36.28883	36.15199
5535	4	-2.0	37.45236	49.0222	47.59143
5536	4	-2.0	4.98033	14.76115	8.47104
5537	4	-2.0	7.76695	45.70373	17.88774
5538	4	-2.0	29.85802	10.68764	16.13999
5539	4	-2.0	2.05964	38.28657	38.05908
5540	4	-2.0	13.92957	49.44905	10.13438
5541	4	-2.0	52.13924	51.85862	38.91602
5542	4	-2.0	14.92068	2.05715	32.18919
5543	4	-2.0	49.86417	38.88088	10.929
5544	4	-2.0	32.66177	35.13491	10.86689
5545	4	-2.0	4.3036	40.23487	25.44537
5546	4	-2.0	12.78771	50.49759	0.80306
5547	4	-2.0	30.62803	12.98481	15.08671
5548	4	-2.0	46.70265	15.38156	51.40633
5549	4	-2.0	15.6716	32.08578	34.73858
5550	4	-2.0	28.88261	14.22551	18.8814
5551	4	-2.0	39.81969	21.6983	21.20886
5552	4	-2.0	5.39853	40.34971	44.34694
5553	4	-2.0	20.54275	48.67854	3.1877
5554	4	-2.0	5.7831	0.62783	34.14285
5555	4	-2.0	39.85649	30.49564	51.08626
5556	4	-2.0	5.89753	27.084	43.28483
5557	4	-2.0	32.48022	8.9299	12.18852
5558	4	-2.0	26.79939	13.92977	51.68163
5559	4	-2.0	35.58584	21.43538	1.37038
5560	4	-2.0	19.02806	14.44434	32.46248
5561	4	-2.0	37.71392	43.22651	51.60646
5562	4	-2.0	4.30805	51.14542	12.54402
5563	4	-2.0	6.08219	43.24175	37.00164
5564	4	-2.0	47.94425	37.66055	35.63418
5565	4	-2.0	19.4844	38.42005	18.61869
5566	4	-2.0	29.48609	20.52497	11.80167
5567	4	-2.0	41.26951	1.82817	30.19769
5568	4	-2.0	3.11705	42.60615	47.75108
5569	4	-2.0	33.43761	51.44634	51.93208
5570	4	-2.0	23.25861	12.30505	7.3077
5571	4	-2.0	36.48442	35.87572	1.85359
5572	4	-2.0	21.56028	42.19183	0.13003
5573	4	-2.0	17.05365	51.0305	30.50891
5574	4	-2.0	17.78695	16.82188	15.90069
5575	4	-2.0	29.9324	8.29543	11.679
5576	4	-2.0	38.07816	46.4516	48.46269
5577	4	-2.0	30.59198	48.94247	33.3735
5578	4	-2.0	15.6264	29.4268	34.60741
5579	4	-2.0	38.30414	1.89055	28.47323
5580	4	-2.0	15.45656	17.11796	47.83625
5581	4	-2.0	35.05478	3.73505	45.11925
5582	4	-2.0	12.55867	36.71029	47.98466
5583	4	-2.0	29.49596	48.79223	19.94144
5584	4	-2.0	5.18466	13.58787	13.10906
5585	4	-2.0	10.97979	27.81195	30.33762
5586	4	-2.0	25.52391	10.38644	45.92385
5587	4	-2.0	28.78095	3.45514	41.69364
5588	4	-2.0	44.9394	33.91228	38.44555
5589	4	-2.0	5.5572	50.31871	49.65966
5590	4	-2.0	23.28038	42.63792	21.69819
5591	4	-2.0	33.15188	51.36715	49.19266
5592	4	-2.0	44.37172	44.59278	49.3885
5593	4	-2.0	15.29255	28.42366	4.32965
5594	4	-2.0	29.90299	10.14357	24.23777
5595	4	-2.0	11.63548	15.32053	9.86291
5596	4	-2.0	17.35002	6.05261	24.8342
5597	4	-2.0	2.15356	4.38323	41.66349
5598	4	-2.0	37.18247	51.56134	18.96104
5599	4	-2.0	17.90207	9.68102	17.57338
5600	4	-2.0	20.68204	25.42722	44.00704
5601	4	-2.0	24.06243	13.32336	50.21005
5602	4	-2.0	17.486	8.53856	12.0692
5603	4	-2.0	13.34357	0.09918	8.80979
5604	4	-2.0	29.02728	19.35881	30.26035
5605	4	-2.0	5.55877	43.59643	47.57626
5606	4	-2.0	0.83204	14.24653	9.51569
5607	4	-2.0	28.59503	36.31644	0.31361
5608	4	-2.0	32.40009	29.30074	6.3465
5609	4	-2.0	43.31275	46.54594	16.33641
5610	4	-2.0	5.85546	12.02786	25.26272
5611	4	-2.0	10.25761	28.4111	42.21263
5612	4	-2.0	6.15439	18.51021	26.98287
5613	4	-2.0	0.6163	14.43374	41.72688
5614	4	-2.0	2.72857	49.47881	8.34803
5615	4	-2.0	30.76217	14.38146	8.00681
5616	4	-2.0	3.15882	50.92904	34.73869
5617	4	-2.0	0.09442	39.0545	28.17397
5618	4	-2.0	32.54091	45.22326	29.03638
5619	4	-2.0	8.95257	52.69151	47.72159
5620	4	-2.0	13.93479	2.68876	34.55327
5621	4	-2.0	8.30922	8.64781	17.30647
5622	4	-2.0	16.94435	38.41196	30.48927
5623	4	-2.0	26.01823	14.41953	27.16332
5624	4	-2.0	34.88277	20.52264	11.92508
5625	4	-2.0	2.70716	20.44965	50.594
5626	4	-2.0	30.63376	46.45664	18.42601
5627	4	-2.0	32.97413	5.90027	37.95606
5628	4	-2.0	0.1079	14.29819	46.65319
5629	4	-2.0	20.02568	33.98326	17.55453
5630	4	-2.0	22.44832	30.35154	3.49117
5631	4	-2.0	22.25025	21.41918	17.30325
5632	4	-2.0	41.42247	29.46082	13.45213
5633	4	-2.0	13.12792	30.36546	28.19501
5634	4	-2.0	44.07407	46.34826	23.06216
5635	4	-2.0	38.52815	8.13798	48.73778
5636	4	-2.0	19.80902	33.81072	9.41265
5637	4	-2.0	42.50025	34.12004	52.38731
5638	4	-2.0	15.67385	50.63173	33.05561
5639	4	-2.0	10.97153	31.15871	12.8321
5640	4	-2.0	19.24813	31.85482	22.13583
5641	4	-2.0	44.27522	34.193	35.83315
5642	4	-2.0	1.5573	7.7598	5.62608
5643	4	-2.0	2.03949	14.21866	24.49989
5644	4	-2.0	35.90748	41.19647	41.42582
5645	4	-2.0	48.20793	7.03509	36.01014
5646	4	-2.0	19.46125	28.30518	50.48069
5647	4	-2.0	22.55076	17.16253	28.30728
5648	4	-2.0	24.94212	2.52569	22.03087
5649	4	-2.0	7.87706	8.09535	38.30933
5650	4	-2.0	33.25857	8.26623	0.45508
5651	4	-2.0	42.85046	41.03405	39.88597
5652	4	-2.0	18.83186	24.7125	48.64562
5653	4	-2.0	52.49171	19.99088	7.39206
5654	4	-2.0	39.11597	44.57778	10.41645
5655	4	-2.0	20.95347	30.43048	26.91227
5656	4	-2.0	43.64547	51.49418	44.42376
5657	4	-2.0	5.914	8.38503	47.25966
5658	4	-2.0	18.26527	32.00193	17.8208
5659	4	-2.0	4.24931	13.48589	0.45431
5660	4	-2.0	44.70324	15.70972	3.76409
5661	4	-2.0	42.76046	12.30124	32.43148
5662	4	-2.0	15.38732	50.5106	12.17605
5663	4	-2.0	16.44366	1.18518	44.09005
5664	4	-2.0	0.71798	8.57604	42.8028
5665	4	-2.0	35.56416	26.5691	23.64849
5666	4	-2.0	47.76629	44.23895	26.29931
5667	4	-2.0	25.14494	9.55388	52.72073
5668	4	-2.0	20.83306	35.97104	8.36571
5669	4	-2.0	9.48494	29.50592	31.93603
5670	4	-2.0	13.37254	24.96011	22.03708
5671	4	-2.0	9.90675	4.63954	19.5034
5672	4	-2.0	0.73921	49.00929	10.13225
5673	4	-2.0	10.59629	48.05661	40.83782
5674	4	-2.0	41.55911	48.78867	50.64944
5675	4	-2.0	16.05492	17.52117	10.95385
5676	4	-2.0	2.7961	20.68159	0.31233
5677	4	-2.0	26.05997	0.41457	20.27365
